Main_Atlas_Number,Main_Display_Name,Main_X,Main_Y,Location_X,Location_Y,Location_Longitude,Location_Latitude,Density,Density_trans,Location_Current_County,Location_Historic_County,Location_Current_Parish
697,"Dike House, Cumbria (Dyke House)",383700,514100,-250840,7269632,-2.25333659193452,54.5219388969597,7.948803290925851e-13,-3.802927447365523,Cumbria,Westmorland,Stainmore
698,"Crosshill, Cumbria",323300,544900,-355603,7321818,-3.19443661092892,54.7931208799794,1.6048605575541492e-12,-3.802417128868696,Cumbria,Cumberland,Waverton
699,"Uldale Fells, Cumbria",327600,534090,-347860,7303210,-3.12487828969676,54.6966329661138,1.3512908267013783e-12,-3.8025508810813458,Cumbria,Cumberland,Ireby and Uldale
700,"Carrowgarve, Roscommon (Mewlaghadooey Hill, Castleteheen, Mewlaghmore)",572903,778152,-936292,7123381,-8.41085675139088,53.7522839287977,3.336605361608226e-13,-3.8034407635280694,Roscommon,Roscommon,Carrowgarve
701,"Killeenadeema, Roscommon",587563,754982,-911445,7084381,-8.18765072859168,53.5446243290693,3.0263705419103914e-13,-3.803491486456615,Roscommon,Roscommon,Killeenadeema
702,"Mullaghnashee, Roscommon (Fairymount Hill)",567932,788158,-944798,7140274,-8.48726762462955,53.8419150277615,3.4136750733118116e-13,-3.8034287056508047,Roscommon,Roscommon,Mullaghnashee
703,"Sroove, Roscommon (Caldragh)",586280,778809,-913717,7124591,-8.20806009880895,53.7587114782477,3.132062412600793e-13,-3.8034737925687527,Roscommon,Roscommon,Sroove
704,"Carrownrush, Sligo (Carrowmably, Carrowrush)",542685,835054,-988485,7219761,-8.87970935418374,54.2610959858739,3.3566462010728277e-13,-3.80343760846398,Sligo,Sligo,Carrownrush
705,"Drumnagranshy, Sligo (Murhy, Kesh Corann)",571249,812551,-939444,7181774,-8.43916506000372,54.0612984971322,3.393896717996115e-13,-3.803431780756867,Sligo,Sligo,Drumnagranshy
706,"Knocknashee, Sligo",555628,818973,-966108,7192516,-8.67869820563693,54.117893589742,3.4525141077362365e-13,-3.803422705039809,Sligo,Sligo,Knocknashee
707,"Ahenny, Tipperary (Carrigadoon Hill,)",640293,629042,-824627,6874857,-7.40775290314056,52.4114043930064,3.1073547444850197e-13,-3.803477888991383,Tipperary,Tipperary,Ahenny
708,"Ballincurra, Tipperary (Ballincurra Hill, Killeen, Kilnaneave)",592362,669840,-903159,6942320,-8.11321164123194,52.7795288220733,3.2473534622619634e-13,-3.803454986720719,Tipperary,Tipperary,Ballincurra
709,"Curraghadobbin, Tipperary (Curraghadobbin Hill)",636872,628616,-830230,6874203,-7.45808088038943,52.4078166940448,3.127896322757963e-13,-3.8034744816142125,Tipperary,Tipperary,Curraghadobbin
710,"Garrangrena Lower, Tipperary",600700,669980,-889401,6942562,-7.98962417867744,52.7808406657873,3.1245769231123645e-13,-3.8034750311068177,Tipperary,Tipperary,Garrangrena Lower
711,"Kedrah, Tipperary",606664,627244,-879656,6872172,-7.90208214690426,52.3966860312721,3.2699702987511866e-13,-3.8034513555016067,Tipperary,Tipperary,Kedrah
712,"Knigh, Tipperary",585772,685357,-914107,6968003,-8.21156600597058,52.9188563351202,3.266024468808225e-13,-3.803451987683363,Tipperary,Tipperary,Knigh
713,"Knockadigeen, Tipperary",593486,670902,-901306,6944080,-8.09657269339989,52.7890885579441,3.222174676910037e-13,-3.803459051269308,Tipperary,Tipperary,Knockadigeen
714,"Laghtea, Tipperary",573422,679385,-934495,6958013,-8.3947151980367,52.8647146811002,3.5609946906096363e-13,-3.8034062043756007,Tipperary,Tipperary,Laghtea
715,"Liss, Tipperary",603219,664661,-885250,6933767,-7.95233826701524,52.7330253172581,3.135894951478048e-13,-3.803473159287003,Tipperary,Tipperary,Liss
716,"Ballybuckley, Wexford",694990,633424,-735012,6880812,-6.60272842304819,52.4440205111328,2.248897155548733e-13,-3.803638051855198,Wexford,Wexford,Ballybuckley
717,"Courthoyle New, Wexford (Rathlyhar)",682232,626839,-756078,6870389,-6.79196379458902,52.3869134431203,2.4757710918362597e-13,-3.803591855683841,Wexford,Wexford,Courthoyle New
718,"Brusselstown Ring, Wicklow (Castlequaters)",692948,691138,-736540,6976148,-6.61645000396018,52.962949797159,2.59188103172508e-13,-3.803569412322475,Wicklow,Wicklow,Brusselstown
719,"Coolagad, Wicklow (Kindlestown Upper)",727013,712570,-679183,7010510,-6.10120030427808,53.148480710253,1.9170769296759928e-13,-3.8037122498902227,Wicklow,Wicklow,Kindlestown Upper
720,"Downshill, Wicklow",725213,710151,-682281,7006557,-6.12903844904423,53.1271780540289,1.9578110864016598e-13,-3.803702654560846,Wicklow,Wicklow,Downshill
721,"Kilcashel, Wicklow",719029,681620,-693732,6959411,-6.23189615184547,52.8722957521791,2.0521249365529695e-13,-3.8036809900379396,Wicklow,Wicklow,Kilcashel
722,"Knockeen, Wicklow (Liss)",690184,673695,-741656,6947321,-6.66241322175373,52.8066932038066,2.6054997054134375e-13,-3.803566828799753,Wicklow,Wicklow,Knockeen
723,"Rathgall, Wicklow (Rath East)",690144,673198,-741738,6946500,-6.66314330594135,52.8022341931236,2.604790670286678e-13,-3.803566963060887,Wicklow,Wicklow,Rath East
724,"Rathcoran, Wicklow (Coolinarrig Upper, Pinnacle)",688416,689371,-744101,6973355,-6.68437182830666,52.9478389641755,2.652192767252222e-13,-3.8035580458063376,Wicklow,Wicklow,Coolinarrig Upper
725,"Rathnagree, Wicklow (Tuckmill Upper)",688005,690013,-744762,6974434,-6.69031148896525,52.9536749780286,2.6571125617966895e-13,-3.803557127045927,Wicklow,Wicklow,Tuckmill Upper
726,"Spinans Hill 1, Wicklow (Ballyhubbock Upper)",691957,691588,-738167,6976926,-6.63106888056842,52.9671637687661,2.6062484828806735e-13,-3.8035666870423466,Wicklow,Wicklow,Ballyhubbock Upper
727,"Spinans Hill 2, Wicklow (Brusselstown, Spinans Middle, Castlequater, Castlesallagh, Coolamaddra, Eadestown Hill, Moorstown, Spinans Hill, Ballyhubbock.)",692384,691240,-737471,6976335,-6.62481352496954,52.963963660933,2.600072368087069e-13,-3.8035678571937765,Wicklow,Wicklow,Spinans Middle
728,"Tinoran, Wicklow",685167,690577,-749446,6975455,-6.73238686737943,52.9592005101689,2.688012074136343e-13,-3.8035513851254628,Wicklow,Wicklow,Tinoran
729,"Sruhaun, Wicklow (Pinnacle)",687806,689205,-745116,6973098,-6.69349097620041,52.9464475357771,2.659592490130917e-13,-3.803556664400303,Wicklow,Wicklow,Sruhaun
730,"Kilranlagh, Wicklow (Colvinstown Upper)",692599,688901,-737189,6972445,-6.6222822728232,52.9429108679033,2.595266633161931e-13,-3.803568769125926,Wicklow,Wicklow,Kilranlagh
731,"Belmont, Galway",535500,763389,-999075,7097830,-8.97484476600184,53.616351705927,3.64655650330061e-13,-3.803393449316479,Galway,Galway,Belmont
732,"Knockacarrigeen, Galway (Carrowntemple, Pollaturk, Cartron)",537801,748825,-994882,7073362,-8.93717698769886,53.4857663738167,3.690019788507392e-13,-3.8033870544062705,Galway,Galway,Knockacarrigeen
733,"Dún Aonghasa, Galway (Kilmurvy)",481783,709831,-1087187,7006320,-9.76636375312715,53.1258998408695,3.9650788437186893e-13,-3.803347821793004,Galway,Galway,Kilmurvy
734,"Grannagh, Galway",549611,711162,-974409,7010529,-8.7532670878771,53.1485823970519,3.8457576977838164e-13,-3.8033645863592875,Galway,Galway,Grannagh
735,"Kilskeagh, Galway (Cahermore)",548159,735526,-977267,7051245,-8.7789386497899,53.3673837370207,3.6731802927297893e-13,-3.8033895254387304,Galway,Galway,Kilskeagh
736,"Knocknacarragh, Galway (Gentian Hill, Blakes Hill.)",525821,723310,-1014306,7030298,-9.1116645007263,53.2549577682089,4.013343891484542e-13,-3.80334114615741,Galway,Galway,Knocknacarragh
737,"Rahally, Galway",565965,725900,-947371,7035392,-8.51037540999284,53.2823246909576,3.460298088339444e-13,-3.803421508411521,Galway,Galway,Rahally
738,"Boley, Laois (Boley Fort)",661408,686287,-788895,6968933,-7.086765888689,52.9238937812013,2.800661057190478e-13,-3.803530855371757,Laois,Laois,Boley
739,"Clopook, Laois (Dun of Clopook)",658350,690787,-793867,6976466,-7.13142775306308,52.9646738402233,2.7666201210510573e-13,-3.8035369939735717,Laois,Laois,Clopook
740,"Sheemore, Leitrim (Sheemore Hill)",599021,804821,-892218,7168762,-8.01492934832856,53.9926382260416,2.9587069931708297e-13,-3.803503054577845,Leitrim,Leitrim,Sheemore
741,"The Doons, Leitrim (Fawnlion, Sramore)",578842,837801,-926730,7224995,-8.32495972085417,54.2885507039446,3.199805312419311e-13,-3.803462681988887,Leitrim,Leitrim,Fawnlion
742,"The Ditches, North Cerney, Gloucestershire (Ditches Hillfort; Ditches)",399590,209380,-223458,6760991,-2.00736137227733,51.7830382757431,1.2774496669050803e-12,-3.802593291618437,Gloucestershire,Gloucestershire,North Cerney
743,"Ranbury Ring, Gloucestershire",409000,200900,-208297,6747270,-1.87116725665606,51.7067218898459,1.2348577944788475e-12,-3.8026185822803504,Gloucestershire,Gloucestershire,Ampney St. Peter
744,"Beckbury Camp, Gloucestershire",406400,229900,-212427,6794251,-1.90826613188959,51.9674995680962,1.1592951462571167e-12,-3.80266507978425,Gloucestershire,Gloucestershire,Temple Guiting
745,"Roel Camp, Gloucestershire",404660,224340,-215255,6785227,-1.93366708530619,51.9175268242518,1.1949592196583666e-12,-3.802642863935723,Gloucestershire,Gloucestershire,Sudeley
746,"Ablington Camp, Gloucestershire (Rawbarrow Camp)",410500,207350,-205859,6757690,-1.84926648813272,51.7646896802279,1.2114499772647812e-12,-3.802632756518221,Gloucestershire,Gloucestershire,Bibury
747,"Dean Camp, Gloucestershire (Ladborough Camp)",416500,208700,-196174,6759847,-1.76226008493254,51.7766841121041,1.1689946248089115e-12,-3.8026589884646467,Gloucestershire,Gloucestershire,Coln St Andrews
748,"Crickley Hill, Gloucestershire",392700,216100,-234593,6771861,-2.10738513559724,51.8434101369791,1.3072764145040226e-12,-3.802575948527447,Gloucestershire,Gloucestershire,Badgeworth
749,"The Castles, Dowdeswell, Gloucestershire (Castle Barn Farm)",399860,219100,-223023,6776732,-2.00345401520176,51.8704323979446,1.247708236065896e-12,-3.802610884948126,Gloucestershire,Gloucestershire,Dowdeswell
750,"Norbury Camp, Colesbourne, Gloucestershire",398970,214960,-224461,6770023,-2.01636731537728,51.8332081240468,1.2668334238268231e-12,-3.8025995365833896,Gloucestershire,Gloucestershire,Colesbourne
751,"Stow Camp, Gloucestershire",419500,225900,-191226,6787701,-1.71781180040715,51.9312332708197,1.0883496121860537e-12,-3.8027108165228936,Gloucestershire,Gloucestershire,Stow-on-the-Wold
752,"Uley Bury Camp, Gloucestershire (Uleybury; Uley Bury)",378500,198900,-257419,6743978,-2.31243797798216,51.6883943750982,1.425476560115776e-12,-3.802509959827707,Gloucestershire,Gloucestershire,Uley
753,"Norbury Camp, Northleach, Gloucestershire",412700,215500,-202278,6770873,-1.81709115769888,51.8379222709842,1.1731496962988457e-12,-3.802656390455657,Gloucestershire,Gloucestershire,Northleach with Eastington
754,"Brackenbury Camp, Gloucestershire (Brackenbury Ditches; Becketsbury)",374700,194800,-263506,6737333,-2.36711026992878,51.651371390752,1.4458785198152271e-12,-3.8024989820533666,Gloucestershire,Gloucestershire,North Nibley
755,"Windrush Camp, Gloucestershire",418100,212300,-193572,6765664,-1.7388824393697,51.8090029087334,1.1480428018814062e-12,-3.802672193570299,Gloucestershire,Gloucestershire,Windrush
756,"Willersey Camp, Gloucestershire (Willersey Hill Camp)",411700,238300,-203808,6807893,-1.83083585405975,52.0429372027421,1.0820318641438163e-12,-3.802714994926137,Gloucestershire,Gloucestershire,Willersey
757,"Salmonsbury Camp, Gloucestershire",417400,220900,-194654,6779602,-1.74860527220234,51.8863478520817,1.1225792522649253e-12,-3.802688483601284,Gloucestershire,Gloucestershire,Bourton-on-the-Water
758,"Icomb Camp, Gloucestershire",420500,223000,-189626,6782989,-1.70343970358384,51.9051239450458,1.0938763442046106e-12,-3.8027071759163724,Gloucestershire,Gloucestershire,Icomb
759,"The Knolls Camp, Gloucestershire (The Knolls; Oxenton Hill Camp)",397300,231300,-227174,6796531,-2.04073591588622,51.9801155398228,1.2196716605861667e-12,-3.8026277551842624,Gloucestershire,Gloucestershire,Oxenton
760,"Nottingham Hill Camp, Gloucestershire",398300,228400,-225551,6791821,-2.02616078274074,51.9540459797314,1.2242811323746847e-12,-3.8026249620605754,Gloucestershire,Gloucestershire,Gotherington
761,"Cleeve Cloud, Gloucestershire (Cleeve Hill Camp)",398450,225500,-225307,6787112,-2.02396416022425,51.9279726328804,1.2347051310511167e-12,-3.8026186740789565,Gloucestershire,Gloucestershire,Southam
762,"The Bulwarks, Haresfield, Gloucestershire (Eastbury; Estbury; Essbury; Haresfield Beacon; Ring Hill)",382800,209100,-250551,6760490,-2.25074107521107,51.7802536000745,1.391156430480301e-12,-3.802528690833048,Gloucestershire,Gloucestershire,Haresfield
763,"Haresfield Hill Camp, Gloucestershire (Ring Hill)",382200,209000,-251519,6760324,-2.25943314874737,51.7793356182232,1.395429578607717e-12,-3.8025263402240546,Gloucestershire,Gloucestershire,Haresfield
764,"Kimsbury Camp, Gloucestershire (Painswick Beacon; Kimsbury Hill; Kimsbury Castle; Castle Godwin; Kimsbery; Kingsbarrow Castle)",387000,212100,-243787,6765365,-2.18997351733063,51.8073411148441,1.356948414175379e-12,-3.8025477027828978,Gloucestershire,Gloucestershire,Painswick
765,"Drakestone Camp, Gloucestershire (Drakestone Point)",373700,198000,-265141,6742488,-2.3818061105973,51.6800971437956,1.4541301603247164e-12,-3.8024945744794434,Gloucestershire,Gloucestershire,Stinchcombe
766,"Towbury Hill Camp, Gloucestershire (Towbury Hill)",388000,237000,-242270,6805776,-2.17634431916248,52.0312385930747,1.2707238193313568e-12,-3.8025972436100535,Gloucestershire,Gloucestershire,Twyning
767,"Trewsbury, Gloucestershire",398100,199800,-225857,6745505,-2.02890602706248,51.6968984897689,1.3045115438540215e-12,-3.802577543849811,Gloucestershire,Gloucestershire,Coates
768,"Welshbury, Gloucestershire (Westbury)",367750,215550,-274903,6770810,-2.4694950546487,51.8375771021873,1.4944449867956027e-12,-3.802473301751061,Gloucestershire,Gloucestershire,Blaisdon
769,"Shenberrow Hill, Gloucestershire (Shenberrow Hillfort)",408050,233450,-209744,6800016,-1.88416670526734,51.9993960597997,1.1313425471728554e-12,-3.8026828469175964,Gloucestershire,Gloucestershire,Stanton
770,"Burhill Camp, Buckland, Gloucestershire",408400,236300,-209169,6804650,-1.87899944842936,52.0250148341383,1.1150630076651938e-12,-3.802693344064825,Gloucestershire,Gloucestershire,Buckland
771,"Pinbury Camp, Gloucestershire (Pinbury Hillfort)",395800,205300,-229569,6754389,-2.06225232224897,51.7463377548554,1.3106555183150878e-12,-3.8025740021684986,Gloucestershire,Gloucestershire,Duntisbourne Rouse
772,"Batsford Camp, Gloucestershire",420370,232960,-189771,6799163,-1.70474182236797,51.9946774339455,1.0506278583035073e-12,-3.8027360359064892,Gloucestershire,Gloucestershire,Moreton-in-Marsh
773,"Borough Hill 1, Northamptonshire (Borough Hill)",458877,262696,-126771,6847138,-1.13880694922887,52.2592537030146,6.86399298551104e-13,-3.803022639962578,Northamptonshire,Northamptonshire,Daventry
774,"Borough Hill 2, Northamptonshire (Borough Hill, Northern)",458912,263258,-126703,6848056,-1.13819627719368,52.2643020378619,6.835952828055324e-13,-3.803025243339618,Northamptonshire,Northamptonshire,Daventry
775,"Hunsbury Hill, Northamptonshire (Danes Camp)",473830,258355,-102493,6839717,-0.920710665936621,52.2184318167887,6.411766579266683e-13,-3.803065622275827,Northamptonshire,Northamptonshire,Northampton
776,"Crow Hill, Northamptonshire",495793,271506,-66299,6860608,-0.595577739599281,52.333252746821,5.094240218844556e-13,-3.803205135203607,Northamptonshire,Northamptonshire,Irthlingborough
777,"Thorpe End, Raunds, Northamptonshire (Thorpe House Farm)",499413,272856,-60343,6862701,-0.542069907704307,52.3447424612545,4.926316024811384e-13,-3.8032247701511617,Northamptonshire,Northamptonshire,Raunds
778,"Rainsborough Camp, Northamptonshire (Charlton Camp)",452634,234835,-137432,6801829,-1.23457065982467,52.0094187461646,8.442099537954623e-13,-3.802887311698142,Northamptonshire,Northamptonshire,Charlton
779,"Arbury Camp, Chipping Warden, Northamptonshire (Arbury Banks)",449398,248591,-142458,6824279,-1.27972636404305,52.133382904901,8.004504288136531e-13,-3.802922824974543,Northamptonshire,Northamptonshire,Chipping Warden
780,"Warden Hill, Northamptonshire",451400,250000,-139179,6826543,-1.25026723180457,52.1458674177987,7.831478387388397e-13,-3.8029372623442943,Northamptonshire,Northamptonshire,Chipping Warden
781,"Arbury Hill, Badby, Northamptonshire",454068,258740,-134684,6840763,-1.20988946086825,52.2241834981232,7.276916798016661e-13,-3.802985180442376,Northamptonshire,Northamptonshire,Badby
782,"Castle Yard, Northamptonshire (Castle Dykes Camp)",461838,256695,-122065,6837274,-1.09652598597205,52.2049839197583,7.006690507309894e-13,-3.8030095114063487,Northamptonshire,Northamptonshire,Farthingstone
783,"Guilsborough, Northamptonshire",467460,272900,-112548,6863658,-1.01103186241667,52.3499941362574,6.037541035200183e-13,-3.803102914846893,Northamptonshire,Northamptonshire,Guilsborough
784,"Egg Rings, Salcey Forest, Northamptonshire",480200,250200,-92330,6826248,-0.829413504697576,52.1442394099535,6.473262681049488e-13,-3.803059648614462,Northamptonshire,Northamptonshire,Hartwell
785,"Camp Hill, Dumfries & Galloway (Enrig Camp, Camp Hill Enrick)",261880,554250,-462375,7335502,-4.1535858339368,54.8639298577914,1.3394249713584204e-12,-3.8025575790361263,Dumfries & Galloway,Kirkcudbrightshire,Girthon
786,"Forkill, Armagh (Tievecrom Hill, Carrickastickan)",702309,815358,-716519,7184784,-6.43660156899762,54.0771651817409,2.030729699474089e-13,-3.8036858392613038,Armagh,Armagh,Orior Upper
787,"Doon Castle, Ardwell Point, Dumfries & Galloway",206702,544683,-557243,7315387,-5.00580222141719,54.7598009411823,7.570532595342913e-13,-3.802959487215574,Dumfries & Galloway,Wigtownshire,Stoneykirk
788,"Lisbancarney, Tyrone",679714,854690,-753780,7252878,-6.77131942329679,54.4344951599945,2.081252446763712e-13,-3.803674447851472,Tyrone,Tyrone,Clonfeacle
789,"Derrynaseer, Antrim",710547,863598,-700527,7267099,-6.29294388977145,54.5087339450119,2.1600187391952055e-13,-3.8036570883547154,Antrim,Antrim,Aghagallon
790,"Balsalloch Hill, South Ayrshire",212490,588940,-550464,7392822,-4.94490634728326,55.1591860218433,9.10018496853119e-13,-3.802836376749262,South Ayrshire,Ayrshire,Colmonell
791,"Lisbanoe, Armagh (Lisbanoe Hill)",685453,842343,-744330,7231501,-6.6864319392393,54.3226502070576,2.071126437376843e-13,-3.8036767145061026,Armagh,Armagh,Lisnadill
792,"Carleton Hill, South Ayrshire",212870,589240,-549823,7393375,-4.93914835202626,55.1620221439532,9.13082397464285e-13,-3.8028340723997687,South Ayrshire,Ayrshire,Colmonell
793,"Rathmicheal, Dublin",723363,721409,-684874,7025420,-6.15232420414004,53.2287342617917,1.9946550190429463e-13,-3.8036941015655317,Dublin,Dublin,Rathmicheal
794,"Girvan Mains, South Ayrshire",219026,599600,-539820,7411962,-4.84928363086456,55.2572924239024,9.612179656348074e-13,-3.8027985965301307,South Ayrshire,Ayrshire,Girvan
795,"Knockbrack, Dublin",715370,759428,-696646,7089520,-6.25808176479815,53.5720435359133,2.072594483898717e-13,-3.803676385385874,Dublin,Dublin,Knockbrack
796,"Dow Hill, South Ayrshire",219280,596080,-539124,7405812,-4.84303550939867,55.2257939228506,9.635529549571997e-13,-3.802796909264631,South Ayrshire,Ayrshire,Girvan
797,"Houdston Hill, South Ayrshire",219726,598320,-538504,7409769,-4.83746465477489,55.2460609398884,9.666535172252807e-13,-3.802794673447896,South Ayrshire,Ayrshire,Girvan
798,"High Letterpin, South Ayrshire",219420,592110,-538597,7398871,-4.83829927860704,55.1902144460483,9.643473025803825e-13,-3.8027963359554584,South Ayrshire,Ayrshire,Girvan
799,"Tinwald, Dumfries & Galloway (Henry Hill, Tinwald)",300054,579726,-397186,7381662,-3.56798184998524,55.1018694402387,2.1780379315047632e-12,-3.802164197847564,Dumfries & Galloway,Dumfriesshire,Dumfries
800,"Foymoyle Beg, Clare (Cloonyconry More)",560391,671278,-955928,6944442,-8.58724863892173,52.7910542320686,3.8697327121958804e-13,-3.8033611874045814,Clare,Clare,Foymoyle Beg
801,"Mooghaun, Clare",540742,670568,-988340,6942936,-8.87840783816917,52.7828746038659,4.255664808824094e-13,-3.8033084969004025,Clare,Clare,Mooghaun
802,"Ballybreen, Clare (Doon Hill, Doon Fort)",517053,692638,-1028047,6978942,-9.23510731116388,52.9780671717536,4.420262484352152e-13,-3.8032870936545136,Clare,Clare,Ballybreen
803,"Grianán of Aileach, Donegal (Greenan Mountain, Carrowreagh, Toulett, Speenoge)",636598,919735,-826843,7366490,-7.42765851431619,55.0238160949699,2.152626900177696e-13,-3.803658697422575,Donegal,Donegal,Carrowreagh
804,"Glasbolie, Donegal (Lurgan Hill)",589827,867213,-908061,7275623,-8.15725365638188,54.5531621441298,2.771127058081865e-13,-3.803536178050803,Donegal,Donegal,Glasbolie
805,"Lyles Hill, Antrim (Toberagnee)",724697,882904,-675305,7299780,-6.06637238984571,54.6788200728783,2.753379772373831e-13,-3.8035393966494038,Antrim,Antrim,Ballymartin
806,"Knockdhu, Antrim (Ballyhackett)",734106,906636,-657855,7340448,-5.90960855562728,54.8894902100121,3.928986961406402e-13,-3.803352852988376,Antrim,Antrim,Carncastle
807,"Lurigethan, Antrim (Foriff, Knockans North, Knockans South, Red Bay, Cortaleean)",722630,925529,-676856,7373925,-6.08029698013046,55.0620842010991,4.2522250466457796e-13,-3.8033089506465725,Antrim,Antrim,Layd
808,"Dunmill, Antrim (Toberdornan)",688867,937089,-735267,7395533,-6.60501623624414,55.1730961201721,3.251366975282126e-13,-3.8034543409781665,Antrim,Antrim,Ballywillin
809,"Ardamagh, Cavan",646438,812875,-811590,7182082,-7.29063889276289,54.0629200501602,2.2697113448001129e-13,-3.8036336741520174,Cavan,Cavan,Ardamagh
810,"Downpatrick, Down (Cathedral Hill)",748127,844471,-637040,7232413,-5.72262679033466,54.3274282799168,2.410432882441911e-13,-3.8036048283020865,Down,Down,Downwpatrick
811,"Aghnahoo, Tyrone",621947,880185,-852682,7297954,-7.65977642480848,54.6693404052087,2.3255759493081057e-13,-3.8036220690832927,Tyrone,Tyrone,Termonamonga
812,"Mallabeny, Tyrone",650730,854110,-803516,7252592,-7.21810747762199,54.4330012499236,2.1725625865412208e-13,-3.803654367054137,Tyrone,Tyrone,Mallabeny
813,"Clogher, Tyrone (Tobercurry)",653789,851306,-798325,7247712,-7.1714732129213,54.4074947818271,2.161253366043637e-13,-3.803656819994875,Tyrone,Tyrone,Clogher
814,"Tycanny, Tyrone (Tycanny Hill)",656149,858039,-794137,7259241,-7.13385066569121,54.4677309718281,2.1429295182495933e-13,-3.803660814553819,Tyrone,Tyrone,Tycanny
815,"Ballycotten, Cork",506500,690941,-1045480,6975803,-9.3917071399609,52.9610838782575,4.46742430500885e-13,-3.8032810695156405,Cork,Cork,Ballycotten
816,"Ballyhickey, Clare",542149,676622,-986138,6952984,-8.85862513269408,52.8374328341258,4.2133133031336345e-13,-3.8033141025171786,Clare,Clare,Ballyhickey
817,"Ballysheen More, Clare (Gortalassa Fort)",547350,668050,-977392,6938898,-8.78006041111947,52.7609300841153,4.137217619384321e-13,-3.8033242797441744,Clare,Clare,Ballysheen More
818,"Cahercalla, Clare",543969,676489,-983128,6952799,-8.831592996825,52.8364298689626,4.180851651979803e-13,-3.8033184273079694,Clare,Clare,Cahercalla
819,"Carrownakilly, Clare",540932,668756,-987990,6939943,-8.87526503363865,52.7666114358836,4.255405803889211e-13,-3.803308531056866,Clare,Clare,Carrownakilly
820,"Castlecrine, Clare",549343,667467,-974095,6937970,-8.75044495136031,52.7558811081714,4.0994332058206235e-13,-3.8033293844736304,Clare,Clare,Castlecrine
822,"Clonmoney West, Clare",543193,663192,-984154,6930794,-8.84080279910397,52.7168508837825,4.2176463979161716e-13,-3.8033135270892098,Clare,Clare,Clonmoney West
823,"Cloonmunnia, Clare",546358,669306,-979051,6940957,-8.79496187705487,52.7721201378511,4.154423162582531e-13,-3.803321966633307,Clare,Clare,Cloonmunnia
824,"Enagh East, Clare",549779,671118,-973438,6944015,-8.74454615236902,52.7887334729315,4.085267696865699e-13,-3.803331307194826,Clare,Clare,Enagh East
825,"Portadoona, Cork (Scobaun)",515856,528286,-1025476,6710385,-9.21200509894862,51.5009259130974,3.13141076004868e-13,-3.8034739003034526,Cork,Cork,Scobaun
826,"Donneendermotmore, Cork (Toehead (Tón Dúinín))",514394,526202,-1027763,6706997,-9.23255320228343,51.4819761318153,3.106077100461449e-13,-3.8034781014711654,Cork,Cork,Dooneenmacotter
827,"Ardaturrish More, Cork",496934,552895,-1056611,6749466,-9.49169884240834,51.7189435907594,3.915690259105513e-13,-3.803354715132683,Cork,Cork,Ardaturrish
828,"Baile Iarthach Thuaidh (Ballyieragh North), Cork (Cape Clear) (Doonthomas)",494274,520322,-1059804,6696949,-9.52038441199948,51.4257330279398,3.168651563463029e-13,-3.80346776978929,Cork (Cape Clear),Cork,Ballyieragh North
829,"Cloddagh (Sherkin Island), Cork (Sherkin Island) (Foilnalour)",500515,525662,-1049984,6705724,-9.43216823682635,51.4748531897307,3.268275689406112e-13,-3.8034516269347685,Cork (Sherkin Island),Cork,Cloddagh
830,"Cloghfune, Cork (Dooneen)",455853,543002,-1122304,6731889,-10.081830626446,51.6210208439949,3.359497788657051e-13,-3.8034371606630484,Cork,Cork,Cloghfune
831,"Cloghfune, Cork",456009,542916,-1122050,6731758,-10.079543878652,51.6202881661335,3.361969816761081e-13,-3.8034367726931855,Cork,Cork,Cloghfune
832,"Coolcoulaghta, Cork",493222,540474,-1062167,6729310,-9.54160943722338,51.6066314288702,3.6872091520124497e-13,-3.803387466261086,Cork,Cork,Coolcoulaghta
833,"Courtmacsherry, Cork (Portadooneen Fort)",552283,541821,-967278,6732933,-8.68920599534801,51.6268399119487,2.7398618215909017e-13,-3.803541858504292,Cork,Cork,Courtmacsherry
834,"Donaghmore, Cork",545251,537676,-978511,6726139,-8.79011669678897,51.5889415922395,2.7858959723202244e-13,-3.803533511166296,Cork,Cork,Donaghmore
835,"Dooneen, Cork",480316,536475,-1082748,6722407,-9.72649090185585,51.5681042702489,3.6046481080680325e-13,-3.803399668885078,Cork,Cork,Dooneen
836,"Dromclogh, Cork",495645,546951,-1058489,6739830,-9.5085707611228,51.6652905747437,3.8098137748939803e-13,-3.803369711541215,Cork,Cork,Dromclogh
837,"Dunbeacon, Cork (Doona Fort)",490522,539582,-1066474,6727780,-9.58029663538885,51.5980975148225,3.681378091333125e-13,-3.8033883214505457,Cork,Cork,Dunbeacon
838,"Dunlough, Cork",472919,527124,-1094245,6707084,-9.82976690696575,51.4824666411408,3.2898152731466486e-13,-3.803448184535064,Cork,Cork,Dunlough
839,"Dunnycove, Cork",538186,534424,-989796,6720773,-8.89149150832991,51.5589803150673,2.854124879804438e-13,-3.8035213243468244,Cork,Cork,Dunnycove
840,"Dunowen, Cork",536318,532366,-992753,6717424,-8.91805600910983,51.5402742119829,2.847755610093106e-13,-3.803522452857441,Cork,Cork,Dunowen
841,"Double Dykes, Sodom Hill, South Lanarkshire",276470,647930,-441672,7500715,-3.96760590578167,55.7090608828994,1.8078486191422884e-12,-3.8023208931829586,South Lanarkshire,Lanarkshire,Stonehouse
