Main_Atlas_Number,Main_Display_Name,Main_X,Main_Y,Location_X,Location_Y,Location_Longitude,Location_Latitude,Density,Density_trans,Location_Current_County,Location_Historic_County,Location_Current_Parish
1174,"Caer Caradog, Conwy",296820,347920,-394029,6986436,-3.53962324110639,53.0185835450803,1.2490336895867413e-12,-3.802610600170801,Conwy,Denbighshire,Llanfihangel Glyn Myfyr
1175,"Pwll-y-Clai, Denbighshire (Caer Bryn; Pwll y Clai; Prolly Clai)",308050,358660,-375741,7004697,-3.37533853705612,53.117149268213,1.1255891200074641e-12,-3.8026870498674996,Denbighshire,Denbighshire,Cyffylliog
1177,"Dinas Melin-y-Wig, Denbighshire",304900,349100,-380664,6988676,-3.41956014968587,53.0306856890633,1.2418607225496256e-12,-3.8026148861240197,Denbighshire,Merioneth,Betws Gwerfil Goch
1178,"Moel Fodig, Denbighshire",309610,345670,-372741,6983123,-3.34838652102893,53.0006781588099,1.2799643483730012e-12,-3.8025923237878563,Denbighshire,Merioneth,Corwen
1179,"Caer Drewyn, Denbighshire (Caer Drewen)",308765,344395,-374102,6980978,-3.36061400689236,52.989076542785,1.295887087150501e-12,-3.80258304200973,Denbighshire,Merioneth,Corwen
1180,"Bute, Little Dunagoil, Argyll & Bute",208648,653324,-562096,7505929,-5.04939373594372,55.7354414957985,8.777477926502711e-13,-3.802861507945267,Argyll & Bute,Buteshire,Kingarth
1182,"Craig yr y chain, Denbighshire (Craig yr ychen; Craig yr Uchain)",302450,336600,-384309,6967828,-3.45230960329925,52.9179130158154,1.3871044854489305e-12,-3.8025314304371904,Denbighshire,Merioneth,Llandrillo
1183,"Pen y Gaer, Efenechtyd, Denbighshire",310570,354810,-371431,6998362,-3.33662412892067,53.0829792302667,1.1694539589165547e-12,-3.802659206803581,Denbighshire,Denbighshire,Efenechtyd
1184,"Craig Adwy Wynt, Denbighshire (Craig Adwywynt; Craig-Adwy-Wynt)",312200,354400,-368711,6997729,-3.31218368025699,53.0795653899416,1.1719157773489034e-12,-3.8026576671454464,Denbighshire,Denbighshire,Efenechtyd
1185,"Cerrig Gwynion, Wrexham (Mynnyd Bach Camp; Roman Camp Wood)",315190,334040,-363148,6963981,-3.26221337442501,52.8970702012031,1.4024344286775647e-12,-3.802523004137704,Wrexham,Denbighshire,Ceiriog Ucha
1187,"Pen-y-Coed, Powys",313926,306983,-364446,6919196,-3.27387851222564,52.6536954719022,1.6683388272381983e-12,-3.8023866202840795,Powys,Montgomeryshire,Castle Caereinion
1188,"Pant-y-Ffridd, Powys (Ffridd Penthryn West)",315770,302860,-361296,6912452,-3.24557273506529,52.6169287101127,1.6941766140145241e-12,-3.8023742453638523,Powys,Montgomeryshire,Berriew
1189,"Lawn Farm, Powys",320420,276800,-352957,6869748,-3.17066659741966,52.3833977308062,1.8153108069730879e-12,-3.8023180161790555,Powys,Radnorshire,Beguildy
1190,"Fron Goth Ii, Powys (Fron-Goth)",321540,272300,-351008,6862404,-3.15316096308633,52.3431112950682,1.823314512233999e-12,-3.8023143995294912,Powys,Montgomeryshire,Darowen
1192,"Mynydd Llangorse, Powys (Cockit Hill)",316030,227740,-358783,6789602,-3.22300109390797,51.9417626592221,1.834958297322175e-12,-3.8023091588712066,Powys,Brecknockshire,Llangors
1193,"Perwlwyn Coppice, Powys (Derwlwyn Coppice)",315040,320180,-362994,6941023,-3.26082988803909,52.7724808822088,1.5473664481218584e-12,-3.8024465155287444,Powys,Montgomeryshire,Llanfylin
1194,"Nant Tarthwynni West, Powys (Nant Tarthwyni I; Nant Torthwyni)",308950,219440,-370001,6775940,-3.32377566465078,51.8660422909745,1.82238239864464e-12,-3.8023148201225494,Powys,Brecknockshire,Talybont-on-Usk
1195,"Garth Hill Enclosure, Nantmel, Powys",305280,250500,-376890,6826314,-3.38565638608521,52.1446058779614,1.9043045549180565e-12,-3.8022784449858666,Powys,Radnorshire,Nantmel
1196,"Llwyn Llwyd, Powys",299960,238690,-385155,6806913,-3.45990641490855,52.037520987043,1.8973928848120183e-12,-3.802281468843929,Powys,Brecknockshire,Merthyr Cynog
1197,"Bausley Hill, Powys (Bausley Camp; Castle Camp)",332200,314540,-334553,6932148,-3.00534409487449,52.7242168471438,1.4959753404088733e-12,-3.8024730083129135,Powys,Montgomeryshire,Bausley With Criggion
1198,"Cefn-y-Castell, Powys (Middletown Hill)",330550,313350,-337245,6930143,-3.02951904825258,52.7133111298059,1.5205044438773975e-12,-3.80246028091825,Powys,Montgomeryshire,Trewern
1199,"Pen-y-Castell Ii, Powys (Pen-y-Castell Hillfort)",294550,288090,-395651,6887474,-3.55419465342996,52.4804855520972,1.8075037330211038e-12,-3.8023215553201046,Powys,Montgomeryshire,Llanidloes Without
1200,"Pen-y-Clun, Powys (Pen y Clun)",292570,287490,-398874,6886418,-3.58314464481992,52.4747070119576,1.8076820393761983e-12,-3.8023214743637617,Powys,Montgomeryshire,Llanidloes Without
1201,"Bute, Dunagoil, Argyll & Bute",208479,653127,-562380,7505566,-5.05194322658526,55.7336071242299,8.779701217482541e-13,-3.802861336024609,Argyll & Bute,Buteshire,Kingath
1202,"Pen y Gaer, Llanidloes, Powys",290820,286880,-401719,6885353,-3.60869921015012,52.4688776579142,1.8077960836656745e-12,-3.802321422587378,Powys,Montgomeryshire,Llanidloes Without
1203,"Coed Mawr Gaer, Powys (y Gaer, Coed Mawr; Gaer Fechan)",301570,287800,-384139,6887238,-3.45077648363815,52.479191777057,1.8147981149098433e-12,-3.80231824825052,Powys,Montgomeryshire,Llandinam
1204,"Sibwll Wood Camp, Powys (Clwt Camp)",318010,289540,-357246,6890594,-3.20919836637977,52.4975515398416,1.7706988557408617e-12,-3.802338393356087,Powys,Montgomeryshire,Kerry
1205,"Coneypark, Falkirk (Easter Auchincloich)",277020,679180,-442275,7556389,-3.97302809012422,55.9898192801357,1.5905304901744954e-12,-3.8024247606476576,Falkirk,Stirlingshire,Kilsyth
1206,"Fronderw Wood Camp, Powys (Fron Derw Camp; Fron Derw Wood Camp)",317200,288910,-358557,6889536,-3.22097031207103,52.491766539213,1.7776654176609049e-12,-3.8023351865243473,Powys,Montgomeryshire,Kerry
1207,"Cwm Golog, Kerry, Powys (Cwm-Golog)",317540,288110,-357977,6888231,-3.21576550295926,52.4846276148801,1.7803961790629296e-12,-3.8023339320339944,Powys,Montgomeryshire,Kerry
1209,"Rhyd Uchaf Ii, Powys",298740,217760,-386447,6772901,-3.47151660815315,51.8491807589915,1.8295208229986136e-12,-3.8023116031201334,Powys,Brecknockshire,Glyn Tarell
1210,"Gelli-Nedd, Powys",291740,213990,-397625,6766561,-3.57192253276123,51.8139821049226,1.817056642264911e-12,-3.8023172262841722,Powys,Brecknockshire,Ystradfellte
1211,"Coed Pentwyn, Powys (Coed Pen-Twyn)",319350,216220,-353107,6771013,-3.17201645088135,51.8386992738087,1.78343790093035e-12,-3.802332536359729,Powys,Brecknockshire,Llangattock
1212,"Cross Oak, Powys",311050,223550,-366725,6782664,-3.29434584084677,51.9033252529559,1.8341325354118894e-12,-3.8023095297228293,Powys,Brecknockshire,Talybont-on-Usk
1217,"Moel y Gaer, Bodfari, Denbighshire (Moel-y-Gaer, Bodfari)",309520,370800,-373679,7025004,-3.35681906768639,53.2264979282639,9.790068740815778e-13,-3.802786323582444,Denbighshire,Flintshire,Bodfari
1218,"Craig-y-Ddinas, Pontneddfechan, Powys (Craig y Dinas)",291500,208050,-397805,6756945,-3.57354360557348,51.7605479401887,1.7856249238600908e-12,-3.802331533942609,Powys,Brecknockshire,Ystradfellte
1219,"Bryn Euryn Camp, Rhos-On-Sea, Conwy (Bryn Eirin)",283200,379830,-417918,7039148,-3.75422102204992,53.3024914211965,8.567519226599002e-13,-3.8028778901407616,Conwy,Denbighshire,Rhos-on-Sea
1221,"Mynydd-y-Gaer, Conwy",297300,371800,-394085,7026262,-3.54012414440376,53.2332598312141,9.67377780848121e-13,-3.802794657951784,Conwy,Denbighshire,Llannefdydd
1222,"Llangenny Camp, Powys (Coed Cefn)",322810,218590,-347577,6774940,-3.12233665931396,51.8604937169579,1.7809160977950649e-12,-3.8023336933481815,Powys,Brecknockshire,The Vale of Grwyney
1223,"Gallt-y-Gog, Powys",275190,301240,-427920,6908351,-3.84406916300643,52.5945565572646,1.6490846790966331e-12,-3.802395934185596,Powys,Montgomeryshire,Machynlleth
1224,"Fron Goch, Powys",282220,301360,-416377,6908837,-3.74037854496869,52.5972049492204,1.6797289166254819e-12,-3.802381147750113,Powys,Montgomeryshire,Glantwymyn
1225,"Corn y Fan, Powys",298500,235400,-387415,6801515,-3.48020746267562,52.0076854022581,1.8916807738044986e-12,-3.8022839740292476,Powys,Brecknockshire,Merthyr Cynog
1226,"Barmore, Argyll & Bute",200250,682370,-579343,7556948,-5.20432826607042,55.9926261659279,8.418999154026007e-13,-3.802889658159583,Argyll & Bute,Argyll,Kilmodan
1227,"Great Cumbrae Island, Down Craig, North Ayrshire",218244,657987,-545452,7514938,-4.89988060862526,55.7809819540217,8.76439591312235e-13,-3.8028625201902297,North Ayrshire,Buteshire,Cumbrae
1228,"Bute, Kerrytonlia, Argyll & Bute",211517,656878,-557290,7512459,-5.00622126214103,55.7684559350727,8.728738997400272e-13,-3.8028652848771154,Argyll & Bute,Buteshire,Kingarth
1229,"Great Cumbrae, The Lorn, North Ayrshire",215400,654250,-550212,7508090,-4.94263629557716,55.7463712249098,8.808625743627719e-13,-3.802859102294198,North Ayrshire,Buteshire,Cumbrae
1230,"Buachailean, Argyll & Bute",212200,670230,-557107,7536256,-5.00457914359832,55.8885262867515,8.441185502959405e-13,-3.802887890546484,Argyll & Bute,Argyll,Dunoon And Kilmun
1231,"Kildoon Hill, South Ayrshire",229860,607380,-521391,7426370,-4.68373058827811,55.3309840998162,1.0426969536360568e-12,-3.802741928842682,South Ayrshire,Ayrshire,Maybole
1232,"Hallowshean, South Ayrshire (Hollowshean Camp)",224400,606120,-530872,7423782,-4.76890563743108,55.3177555500283,9.978074393966118e-13,-3.8027730026053574,South Ayrshire,Ayrshire,Kirkoswald
1233,"Captain's Bridge, Drummochreen, South Ayrshire",228500,603560,-523514,7419571,-4.70280911338514,55.2962238112098,1.0349492955220591e-12,-3.8027472206056236,South Ayrshire,Ayrshire,Dailly
1234,"Heads of Ayr, South Ayrshire (Bower Hill)",228993,618599,-523674,7446043,-4.704247749143,55.4313826770537,1.0167412859591434e-12,-3.8027597729093463,South Ayrshire,Ayrshire,Maybole
1235,"Bower Hill, South Ayrshire (Heads of Ayr)",228493,618709,-524561,7446202,-4.71220790323357,55.4321951919506,1.0124437553568439e-12,-3.8027627596979996,South Ayrshire,Ayrshire,Maybole
1236,"Dunduff, South Ayrshire",227000,616350,-527021,7441946,-4.73431054476081,55.4104970369141,1.0047245209489609e-12,-3.8027681481293953,South Ayrshire,Ayrshire,Maybole
1237,"West Kilbride, Seamill, North Ayrshire",220310,647150,-540997,7495864,-4.85985783392291,55.6845025639099,9.069204932718073e-13,-3.8028392186224935,North Ayrshire,Ayrshire,West Kilbride
1238,"Knockjargon, North Ayrshire (Knock Jargon)",223540,647290,-535295,7496346,-4.80863869826779,55.6869442820509,9.18344998540262e-13,-3.8028306337281945,North Ayrshire,Ayrshire,Ardrossan
1239,"Law Hill, North Ayrshire",221580,648442,-538845,7498246,-4.84052520416811,55.6965659230005,9.080991850053249e-13,-3.80283832922382,North Ayrshire,Ayrshire,West Kilbride
1240,"Knoweside, South Ayrshire",224916,612776,-530431,7435514,-4.76494621489997,55.3776795471109,9.941369400370886e-13,-3.8027755886801473,South Ayrshire,Ayrshire,Maybole
1241,"Montfode Mount, North Ayrshire",222643,643747,-536627,7490005,-4.82059857061821,55.6548207898526,9.232552096678906e-13,-3.8028269681523112,North Ayrshire,Ayrshire,Ardrossan
1242,"Largs, Castle Hill, North Ayrshire (Cockmalane; Gogo Water)",221565,658800,-539625,7516628,-4.84752981939266,55.7895148141521,8.810431926387638e-13,-3.8028589629890948,North Ayrshire,Ayrshire,Largs
1243,"Carwinning Hill, North Ayrshire",228710,652860,-526540,7506591,-4.72998819207513,55.7387882299644,9.272249623485738e-13,-3.8028240151406805,North Ayrshire,Ayrshire,Dalry
1244,"Coumeenoole North/Com Dhêneol Thuaidh, Kerry (Dún Mor (Big Fort))",430847,598367,-1165487,6820274,-10.469745854878,52.1112940657878,2.8807967084706086e-13,-3.803517125410519,Kerry,Kerry,Coumeenoole
1245,"Doonmanagh (Dún Meánach), Kerry",452932,598554,-1129630,6821723,-10.1476345647123,52.1192852148231,3.9820765091215487e-13,-3.8033459705654096,Kerry,Kerry,Doonmanagh
1246,"Doonsheane (Dún Sián), Kerry (Doonmore; An Dún Mór and Doonbeg; An Dún Beag)",447849,598655,-1137891,6821638,-10.2218473556722,52.1188176529752,3.762461361027717e-13,-3.8033770247251737,Kerry,Kerry,Doonsheane
1247,"Knockglass More (An Cnoc Glas Mór), Kerry (An Dún (The Fort))",470106,610215,-1102226,6841519,-9.90146447082563,52.2283448488462,4.5277754763067237e-13,-3.803273935143122,Kerry,Kerry,Knockglass More
1248,"Minard West (Minn Aird Thiar), Kerry",453003,597928,-1129484,6820707,-10.1463283397291,52.1136810490065,3.9841225544308143e-13,-3.8033456872546405,Kerry,Kerry,Minard West
1249,"Paddock, Kerry (Doonywealaun (Dún Uí Mhaoláin))",440868,598392,-1149216,6820854,-10.3235786241078,52.1144914241439,3.4221281333667756e-13,-3.8034279020240596,Kerry,Kerry,Paddock
1250,"Minard West (Minn Aird Thiar), Kerry",453386,597833,-1128857,6820570,-10.1406994305817,52.1129293372373,3.999335399364317e-13,-3.8033435841266536,Kerry,Kerry,Minard West
1251,"Murirrigane (Muragrán), Kerry (An Cathairin)",452640,616457,-1130970,6850915,-10.159679632386,52.2800177308363,3.924807841948792e-13,-3.803353944315311,Kerry,Kerry,Murirrigane
1252,"Kilfarnoge (Cill Fearnóg), Kerry (Monacarroge (Móin na Caróige))",437548,597768,-1154574,6819663,-10.371713819138,52.1079223599594,3.2488123051461693e-13,-3.8034552585994885,Kerry,Kerry,Kilfarnoge
1253,"Coed Fennifach, Powys (Coed Fenni-Fach Camp; Fennifach Camp; Fenni-Fach Camp)",301400,229450,-382523,6791944,-3.4362594113044,51.9547295671646,1.871684616684361e-12,-3.8022927880054156,Powys,Brecknockshire,Yscir
1257,"Fron Haul, Powys",305810,299850,-377572,6907194,-3.39178533974047,52.5882390819133,1.7372099111071512e-12,-3.8023539400663915,Powys,Montgomeryshire,Dwyriw
1258,"Doonties Commons (Coimên Nd–Nta), Kerry (The Bulls Head)",449565,597552,-1135049,6819927,-10.196321658602,52.109379631163,3.8388265539675966e-13,-3.803366078475758,Kerry,Kerry,Doonties Commons
1259,"Ballyoughteragh South (Baile Uachtarach Thiar), Kerry (Doon Point; Dún an Fheirtéaraigh)",431964,605266,-1164053,6831574,-10.4568621685641,52.173590888193,2.919290324512698e-13,-3.8035103903481824,Kerry,Kerry,Ballyoughteragh South
1260,"Tiduff (An Tigh Duibh), Kerry (Cathair Cairbre Mór (Cahercarbery (More))",467764,631514,-1106972,6876266,-9.94409810906975,52.4191236480296,4.396909089041164e-13,-3.8032906007158176,Kerry,Kerry,Tiduff
1261,"Tiduff (An Tigh Duibh), Kerry (Cathair Cairbre Beag)",467559,630678,-1107270,6874886,-9.94677922086674,52.4115641578848,4.3964442525333367e-13,-3.8032906605595813,Kerry,Kerry,Tiduff
1262,"Barrow, Kerry",472552,618402,-1098586,6855001,-9.86877001207395,52.302466414139,4.575989517755834e-13,-3.803267884695721,Kerry,Kerry,Barrow
1263,"Beal Middle, Kerry (Lissadooneen (Lios an Dúinín - ringfort of the little fortification))",488175,647625,-1074186,6903564,-9.64957687234506,52.5684251281289,4.712514837892054e-13,-3.803251003137283,Kerry,Kerry,Beal Middle
1264,"Ballybunion, Kerry",486144,641389,-1077282,6893232,-9.67738580928808,52.5119780038995,4.719464806521323e-13,-3.803250153459063,Kerry,Kerry,Ballybunion
1265,"Wyle Cop Camp, Caersws, Powys",302340,294540,-383097,6898342,-3.44142326622237,52.5399043397896,1.774511146049803e-12,-3.80233663734148,Powys,Montgomeryshire,Caersws
1266,"Caesar's Camp, Scholes Coppice, South Yorkshire (Castle Holmes)",439550,395230,-156505,7067111,-1.4059041528553,53.4523407479896,3.203813716706686e-13,-3.803462536691472,South Yorkshire,Yorkshire,Rotherham
1267,"Knucklas Castle, Powys (Cnwclas Castle; Castle Ring)",324983,274531,-345439,6866147,-3.10313028777232,52.3636473919889,1.7954817070100993e-12,-3.8023270273073155,Powys,Radnorshire,Beguildy
1268,"Cefn-Du Camp, Powys (Cefn-Du Castle)",315041,309403,-362682,6923221,-3.25802429220162,52.6756217012642,1.6449766111828368e-12,-3.802397931767849,Powys,Montgomeryshire,Guilsfield
1269,"Cefnllys Castle, Powys (Castell Glan Iethon, Castle Bank)",308930,261480,-371282,6844348,-3.335285937388,52.2439101898255,1.892989890381248e-12,-3.802283399392225,Powys,Radnorshire,Penybont
1270,"Doon West, Kerry (Stack's Promontory Fort)",486059,642370,-1077458,6894841,-9.67897349890773,52.5207738778722,4.714564830797548e-13,-3.8032507524165045,Kerry,Kerry,Doon West
1271,"Meenogahane, Kerry (Lisheen (The Little Ringfort))",478952,634478,-1088791,6881601,-9.78077867713162,52.4483415029048,4.648849153073929e-13,-3.8032588299937777,Kerry,Kerry,Meenogahane
1272,"Coarha Beg, Kerry (Cromwell's Fort)",435435,573571,-1156712,6780257,-10.3909214456261,51.8899821028285,3.0466112479427525e-13,-3.8034885697767646,Kerry,Kerry,Coarhabeg
1273,"Clashmelcon, Kerry",481514,636657,-1084684,6885280,-9.74388085024858,52.4684792227278,4.680403115627294e-13,-3.8032549410399894,Kerry,Kerry,Clashmelcon
1274,"Clashmelcon, Kerry (Dooneen)",481447,636442,-1084785,6884924,-9.74479006030046,52.4665331061837,4.68030499256703e-13,-3.8032549531034303,Kerry,Kerry,Clashmeclon
1275,"Meenogahane, Kerry (Lisheen-Cankeragh (Little Fort of The Sheep's Head))",479866,634646,-1087302,6881913,-9.76739991489164,52.4500524518583,4.663345656553912e-13,-3.8032570409241844,Kerry,Kerry,Meenogahane
1276,"y Breiddin, Powys (Breddin Hillfort; The Breiddin Hillfort; Breiddin Hill Camp)",329570,314408,-338884,6931868,-3.0442505223935,52.7226939091439,1.5194615541285038e-12,-3.802460818948801,Powys,Montgomeryshire,Bausley with Criggion
1277,"Dolforwyn Castle, Abermule, Powys",315180,295010,-362041,6899509,-3.25227261659263,52.5462822620393,1.7502014221676633e-12,-3.802347882950882,Powys,Montgomeryshire,Llandyssil
1278,"Aberllynfi Gaer, Powys (Gwernyfed Gaer; Gwernyfed Park Camp; The Gaer, Aberllynfi; Three Cocks Hillfort, Gwernyfed)",317500,237580,-356667,6805630,-3.20399071769338,52.0304337880621,1.8546427285993745e-12,-3.8023003547486725,Powys,Brecknockshire,Gwernyfed
1279,"Doon West, Kerry ('Poulaninneen', Poll na NinOnach (Hole of The Daughters))",486036,642015,-1077483,6894257,-9.67919061811866,52.5175796371567,4.715792434052834e-13,-3.803250602315119,Kerry,Kerry,Doon West
1280,"Castell Dinas, Talgarth, Powys",317910,230090,-355802,6793468,-3.1962197883275,51.9631676831378,1.835572575967138e-12,-3.8023088830770138,Powys,Brecknockshire,Talgarth
1281,"Bromore West, Kerry (Tonalassa (Tóin an Leasa - back of the ringfort))",486602,644140,-1076635,6897772,-9.67157965804364,52.5367893749398,4.712704120278573e-13,-3.8032509799840644,Kerry,Kerry,Bromore West
1282,"Doon East, Kerry (Doon Point)",486221,643350,-1077230,6896459,-9.67692282926875,52.5296123470973,4.712086461505367e-13,-3.80325105553926,Kerry,Kerry,Doon East
1283,"Fahan/Fán (Dún Beg), Kerry (Dunbeg; An Dún Beg)",434986,597363,-1158712,6818866,-10.4088860651707,52.1035271052226,3.1112016542853777e-13,-3.8034777563019753,Kerry,Kerry,Fahan/F_n
1284,"Castell Tinboeth, Powys (Castell Dinbaud, Llananno)",309006,275449,-371579,6867209,-3.33795323579089,52.3694756250563,1.861544691132393e-12,-3.8022972840677673,Powys,Radnorshire,Llanbadarn Fynydd
1286,"The Knock, North Ayrshire",220280,662860,-542201,7523750,-4.87067842510075,55.8254727011034,8.668010489377057e-13,-3.8028700127361197,North Ayrshire,Ayrshire,Largs
1287,"Doonans Hill, South Ayrshire",239420,602780,-504339,7418922,-4.53055795535918,55.292904947028,1.1526948862519854e-12,-3.802669752182643,South Ayrshire,Ayrshire,Straiton
1288,"Carrowmoran, Sligo",545176,834578,-984219,7218998,-8.84139338930098,54.2570922027518,3.355000194076541e-13,-3.8034383737194926,Sligo,Sligo,Carrowmoran
1289,"Greenan Castle, South Ayrshire",231220,619270,-519806,7447376,-4.66950055013556,55.4381779329266,1.034599748716467e-12,-3.8027474600387405,South Ayrshire,Ayrshire,Maybole
1290,"Kilkillogue, Sligo (Dún Baltra)",569641,857981,-942690,7259562,-8.46833019610759,54.4694059439605,3.0243234255269887e-13,-3.8034923403316596,Sligo,Sligo,Kilkillogue
1291,"Dowan's Hill, South Ayrshire",234770,612480,-513119,7435663,-4.6094283870997,55.3784388700667,1.0828833673368357e-12,-3.8027149366473494,South Ayrshire,Ayrshire,Kirkmichael
1292,"Donaghintraine, Sligo",544275,835499,-985778,7220556,-8.85539077725968,54.2652696838548,3.3469984536765204e-13,-3.8034396322343067,Sligo,Sligo,Donaghintraine
1293,"Carrowmoran, Sligo",545604,834320,-983483,7218565,-8.8347787534025,54.2548198350047,3.3567992883075056e-13,-3.8034380910624614,Sligo,Sligo,Carrowmoran
1294,"Carrownrush, Sligo (Lackavarna)",542967,835981,-988023,7221354,-8.87555807127085,54.2694561098084,3.345106524061197e-13,-3.8034399301214212,Sligo,Sligo,Carrownrush
1295,"Carrownrush, Sligo",543097,835900,-987799,7221218,-8.87354720688039,54.2687428399756,3.345660139803077e-13,-3.803439842940952,Sligo,Sligo,Carrownrush
1296,"Vivod, Denbighshire",318700,342700,-357583,6978457,-3.21222101495282,52.9754442949745,1.2929048791061105e-12,-3.8025847739921974,Denbighshire,Denbighshire,Llangollen Rural
1297,"Dundonald Castle, South Ayrshire",236360,634510,-511774,7474610,-4.59734236792721,55.5767225818406,1.044660231580879e-12,-3.802740592500976,South Ayrshire,Ayrshire,Dundonald
1298,"Knolls End Promontory Fort, North Yorkshire",449593,501270,-137759,7247138,-1.23750791185188,54.4044923470746,2.735739028516457e-13,-3.8035431178707193,North Yorkshire,Yorkshire,Whorlton
1299,"Howth, Dublin (Dun Griffen and The Bailey Fort)",729399,736738,-674121,7050797,-6.05573046279812,53.364981644799,1.8342516691757663e-13,-3.8037327404752554,Dublin,Dublin,Howth
1300,"Allt-yr-Esgair, Powys (Allt-yr-Yscrin)",312610,224350,-364224,6784006,-3.27187982899045,51.9107634479187,1.8333010913129695e-12,-3.8023099032507197,Powys,Brecknockshire,Llangors
1302,"Twyn-y-Gaer, Trallwng, Powys",296950,230600,-389767,6793665,-3.5013380183693,51.9642580551738,1.8800928826097066e-12,-3.80228907336325,Powys,Brecknockshire,Trallwng
1303,"Lambay Island, Dublin (The Garden Fort)",731142,751440,-670526,7075389,-6.02343931976122,53.4965978020751,1.7665484599495117e-13,-3.8037495757915494,Dublin,Dublin,Lambay Island
1304,"Lambay Island, Dublin",730869,751555,-670979,7075595,-6.02750331876783,53.4976986057385,1.7720369646959505e-13,-3.803748193455077,Dublin,Dublin,Lambay Island
1306,"Ffinant Isaf, Aberysgir, Powys",298190,231950,-387803,6795899,-3.48369688305682,51.9766204149765,1.88289606638565e-12,-3.8022878376822637,Powys,Brecknockshire,Yscir
1307,"Gaer Fawr, Alltarnog, Powys",302083,238027,-381690,6805903,-3.42877577394616,52.0319412669974,1.8934483410848057e-12,-3.8022831982244467,Powys,Brecknockshire,Merthyr Cynog
1308,"Gaer Fach, Merthyr Cynog, Powys",300900,236640,-383564,6803609,-3.4456125604482,52.0192646107313,1.8919410412809552e-12,-3.8022838597614355,Powys,Brecknockshire,Merthyr Cynog
1309,"Twyn-y-Gaer, Garthbrengy, Powys",305440,235269,-376159,6801524,-3.37909325419525,52.0077348371369,1.881948312996807e-12,-3.8022882553128183,Powys,Brecknockshire,Honddu Isaf
1310,"Gates Hill Camp, Nidd Gorge, North Yorkshire",433175,458009,-166443,7173382,-1.49518276371829,54.0170304090167,2.872037538346852e-13,-3.8035186672213137,North Yorkshire,Yorkshire,Knaresborough
1311,"Pen-y-Crug, Powys (Pen y Crug)",302930,230370,-380074,6793487,-3.41426232721293,51.9632681428776,1.8724631467820304e-12,-3.802292443546633,Powys,Brecknockshire,Yscir
1313,"Tre Durn Wood, Powys (Tredurn Wood)",310670,234720,-367663,6800789,-3.30277469003851,52.0036673877332,1.8694970151145543e-12,-3.802293756470236,Powys,Brecknockshire,Felin-fach
1314,"Gogerddan Camp, Powys (Gogerddan)",299310,312050,-388663,6927094,-3.49142338444368,52.6967125531901,1.6362293857763156e-12,-3.8024021974630275,Powys,Montgomeryshire,Banwy
1315,"Pen Rhiw Wen, Powys (Llyswen Camp; Llys-Wen; Pen-Rhiw Wen)",312770,237900,-364349,6806019,-3.27300156606551,52.0325855518169,1.870964637094708e-12,-3.802293106652688,Powys,Brecknockshire,Bronllys
1316,"Hillis Camp, Powys (Hillis Fort; Hillis; Llanfilo Camp)",311400,232730,-366422,6797576,-3.29162816941434,51.9858971880956,1.862545338029788e-12,-3.8022968395772496,Powys,Brecknockshire,Felin-fach
1317,"Pen-yr-Allt, Powys (Pen yr Allt; Western Camp)",311080,232690,-366940,6797502,-3.29627637878281,51.985486457122,1.8632534585008747e-12,-3.8022965251342575,Powys,Brecknockshire,Felin-fach
1318,"Drostre Bank, Powys",310147,231316,-368412,6795242,-3.30949869402618,51.9729858822324,1.8617154840160725e-12,-3.8022972081885635,Powys,Brecknockshire,Felin-fach
1319,"Drumanagh, Dublin",727239,756208,-676855,7083586,-6.08029270414967,53.5403801597418,1.8378798430067374e-13,-3.8037318513009506,Dublin,Dublin,Drumanagh
1320,"Pendre, Talgarth, Powys",315580,232630,-359645,6797531,-3.23074941986468,51.9856500148243,1.85018996440855e-12,-3.802302340255438,Powys,Brecknockshire,Talgarth
1321,"Twyn y Gaer, Defynnog, Powys (y Gaer; Craig y Gaer)",292250,226300,-397229,6786525,-3.56837159574936,51.9247195421155,1.8695017484277836e-12,-3.8022937543738675,Powys,Brecknockshire,Cray
1322,"y Gaer, Pen-Pont, Powys (Twyn y Gaer)",299000,228050,-386363,6789594,-3.47076038478742,51.9417152658245,1.8699425549915704e-12,-3.8022935591592377,Powys,Brecknockshire,Trallwng
1323,"Scarborough Castle, North Yorkshire (Castle Hill Promontory Fort)",505153,489183,-42983,7224789,-0.386123457749391,54.2874714741898,9.262768803442157e-14,-3.8040140801645963,North Yorkshire,Yorkshire,Scarborough
1324,"Slwch Tump, Powys (Slwch Camp; Ginger Wall)",305620,228400,-375657,6790372,-3.37458048472046,51.9460247197867,1.861948161674931e-12,-3.8022971048236878,Powys,Brecknockshire,Brecon
1326,"Twyn Llechfaen, Powys",308210,229110,-371484,6791603,-3.33709900173607,51.9528404020598,1.8593435875418147e-12,-3.8022982624251735,Powys,Brecknockshire,Llanfrynach
1327,"Tump Wood Camp, Powys",311270,221490,-366310,6779330,-3.29061825911743,51.8848435288106,1.8258306780037918e-12,-3.8023132649632454,Powys,Brecknockshire,Talybont-on-Usk
1328,"Tyle Clydach, Powys",309745,221745,-368783,6779700,-3.31283621198782,51.8868905847964,1.830110097218825e-12,-3.8023113379715405,Powys,Brecknockshire,Talybont-on-Usk
